,id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
9192,8000000,21,male,medium,0,0,palmar left,Hand_0009759.jpg,0
9193,8000000,21,male,medium,0,0,palmar left,Hand_0009760.jpg,0
9194,8000000,21,male,medium,0,0,palmar left,Hand_0009761.jpg,0
9195,8000000,21,male,medium,0,0,palmar left,Hand_0009762.jpg,0
9196,8000000,21,male,medium,0,0,palmar left,Hand_0009763.jpg,0
9197,8000000,21,male,medium,0,0,palmar left,Hand_0009764.jpg,0
9198,8000000,21,male,medium,0,0,palmar left,Hand_0009765.jpg,0
9214,9000000,23,male,medium,0,0,palmar right,Hand_0009781.jpg,0
9215,9000000,23,male,medium,0,0,palmar right,Hand_0009782.jpg,0
9216,9000000,23,male,medium,0,0,palmar right,Hand_0009783.jpg,0
9217,9000000,23,male,medium,0,0,palmar right,Hand_0009784.jpg,0
9218,9000000,23,male,medium,0,0,palmar right,Hand_0009785.jpg,0
9219,9000000,23,male,medium,0,0,palmar right,Hand_0009786.jpg,0
9220,9000000,23,male,medium,0,0,palmar right,Hand_0009787.jpg,0
9221,9000000,23,male,medium,0,0,palmar right,Hand_0009788.jpg,0
9222,9000000,23,male,medium,0,0,palmar right,Hand_0009789.jpg,0
9223,9000000,23,male,medium,0,0,palmar right,Hand_0009790.jpg,0
9224,9000000,23,male,medium,0,0,palmar right,Hand_0009791.jpg,0
9225,9000000,23,male,medium,0,0,palmar right,Hand_0009792.jpg,0
9226,9000000,23,male,medium,0,0,palmar right,Hand_0009793.jpg,0
9227,9000000,23,male,medium,0,0,palmar right,Hand_0009794.jpg,0
9228,9000000,23,male,medium,0,0,palmar right,Hand_0009795.jpg,0
9229,9000000,23,male,medium,0,0,palmar right,Hand_0009796.jpg,0
9230,9000000,23,male,medium,0,0,palmar right,Hand_0009797.jpg,0
9242,9000000,23,male,medium,0,0,palmar left,Hand_0009809.jpg,0
9243,9000000,23,male,medium,0,0,palmar left,Hand_0009810.jpg,0
9244,9000000,23,male,medium,0,0,palmar left,Hand_0009811.jpg,0
9245,9000000,23,male,medium,0,0,palmar left,Hand_0009812.jpg,0
9246,9000000,23,male,medium,0,0,palmar left,Hand_0009813.jpg,0
9247,9000000,23,male,medium,0,0,palmar left,Hand_0009814.jpg,0
9248,9000000,23,male,medium,0,0,palmar left,Hand_0009815.jpg,0
9261,1100000,25,male,medium,0,0,palmar right,Hand_0009829.jpg,0
9262,1100000,25,male,medium,0,0,palmar right,Hand_0009830.jpg,0
9263,1100000,25,male,medium,0,0,palmar right,Hand_0009831.jpg,0
9264,1100000,25,male,medium,0,0,palmar right,Hand_0009832.jpg,0
9265,1100000,25,male,medium,0,0,palmar right,Hand_0009833.jpg,0
9266,1100000,25,male,medium,0,0,palmar right,Hand_0009834.jpg,0
9267,1100000,25,male,medium,0,0,palmar right,Hand_0009835.jpg,0
9268,1100000,25,male,medium,0,0,palmar right,Hand_0009836.jpg,0
9276,1100000,25,male,medium,0,0,palmar left,Hand_0009844.jpg,0
9277,1100000,25,male,medium,0,0,palmar left,Hand_0009845.jpg,0
9278,1100000,25,male,medium,0,0,palmar left,Hand_0009846.jpg,0
9279,1100000,25,male,medium,0,0,palmar left,Hand_0009847.jpg,0
9280,1100000,25,male,medium,0,0,palmar left,Hand_0009848.jpg,0
9281,1100000,25,male,medium,0,0,palmar left,Hand_0009849.jpg,0
9282,1100000,25,male,medium,0,0,palmar left,Hand_0009850.jpg,0
9283,1100000,25,male,medium,0,0,palmar left,Hand_0009851.jpg,0
9284,1100000,25,male,medium,0,0,palmar left,Hand_0009852.jpg,0
9296,1200000,23,male,medium,0,0,palmar right,Hand_0009864.jpg,0
9297,1200000,23,male,medium,0,0,palmar right,Hand_0009865.jpg,0
9298,1200000,23,male,medium,0,0,palmar right,Hand_0009866.jpg,0
9299,1200000,23,male,medium,0,0,palmar right,Hand_0009867.jpg,0
9300,1200000,23,male,medium,0,0,palmar right,Hand_0009868.jpg,0
9301,1200000,23,male,medium,0,0,palmar right,Hand_0009869.jpg,0
9302,1200000,23,male,medium,0,0,palmar right,Hand_0009870.jpg,0
9303,1200000,23,male,medium,0,0,palmar right,Hand_0009871.jpg,0
9304,1200000,23,male,medium,0,0,palmar right,Hand_0009872.jpg,0
9305,1200000,23,male,medium,0,0,palmar right,Hand_0009873.jpg,0
9314,1200000,23,male,medium,0,0,palmar left,Hand_0009882.jpg,0
9315,1200000,23,male,medium,0,0,palmar left,Hand_0009883.jpg,0
9316,1200000,23,male,medium,0,0,palmar left,Hand_0009884.jpg,0
9317,1200000,23,male,medium,0,0,palmar left,Hand_0009885.jpg,0
9318,1200000,23,male,medium,0,0,palmar left,Hand_0009886.jpg,0
9319,1200000,23,male,medium,0,0,palmar left,Hand_0009887.jpg,0
9320,1200000,23,male,medium,0,0,palmar left,Hand_0009888.jpg,0
9321,1200000,23,male,medium,0,0,palmar left,Hand_0009889.jpg,0
9335,1093,22,female,very fair,0,0,palmar right,Hand_0009903.jpg,0
9336,1093,22,female,very fair,0,0,palmar right,Hand_0009904.jpg,0
9337,1093,22,female,very fair,0,0,palmar right,Hand_0009905.jpg,0
9338,1093,22,female,very fair,0,0,palmar right,Hand_0009908.jpg,0
9339,1093,22,female,very fair,0,0,palmar right,Hand_0009909.jpg,0
9340,1093,22,female,very fair,0,0,palmar right,Hand_0009910.jpg,0
9341,1093,22,female,very fair,0,0,palmar right,Hand_0009911.jpg,0
9342,1093,22,female,very fair,0,0,palmar right,Hand_0009912.jpg,0
9343,1093,22,female,very fair,0,0,palmar right,Hand_0009913.jpg,0
9344,1093,22,female,very fair,0,0,palmar right,Hand_0009914.jpg,0
9345,1093,22,female,very fair,0,0,palmar right,Hand_0009915.jpg,0
9346,1093,22,female,very fair,0,0,palmar right,Hand_0009916.jpg,0
9347,1093,22,female,very fair,0,0,palmar right,Hand_0009917.jpg,0
9348,1093,22,female,very fair,0,0,palmar right,Hand_0009918.jpg,0
9349,1093,22,female,very fair,0,0,palmar right,Hand_0009919.jpg,0
9350,1093,22,female,very fair,0,0,palmar right,Hand_0009920.jpg,0
9351,1093,22,female,very fair,0,0,palmar right,Hand_0009921.jpg,0
9366,1093,22,female,very fair,0,0,palmar left,Hand_0009939.jpg,0
9367,1093,22,female,very fair,0,0,palmar left,Hand_0009940.jpg,0
9368,1093,22,female,very fair,0,0,palmar left,Hand_0009941.jpg,0
9369,1093,22,female,very fair,0,0,palmar left,Hand_0009942.jpg,0
9370,1093,22,female,very fair,0,0,palmar left,Hand_0009943.jpg,0
9371,1093,22,female,very fair,0,0,palmar left,Hand_0009944.jpg,0
9372,1093,22,female,very fair,0,0,palmar left,Hand_0009945.jpg,0
9373,1093,22,female,very fair,0,0,palmar left,Hand_0009946.jpg,0
9374,1093,22,female,very fair,0,0,palmar left,Hand_0009947.jpg,0
9375,1093,22,female,very fair,0,0,palmar left,Hand_0009948.jpg,0
9453,66,26,male,fair,0,0,palmar right,Hand_0010034.jpg,0
9454,66,26,male,fair,0,0,palmar right,Hand_0010035.jpg,0
9455,66,26,male,fair,0,0,palmar right,Hand_0010036.jpg,0
9456,66,26,male,fair,0,0,palmar right,Hand_0010037.jpg,0
9457,66,26,male,fair,0,0,palmar right,Hand_0010038.jpg,0
9458,66,26,male,fair,0,0,palmar right,Hand_0010039.jpg,0
9459,66,26,male,fair,0,0,palmar right,Hand_0010040.jpg,0
9460,66,26,male,fair,0,0,palmar right,Hand_0010041.jpg,0
9461,66,26,male,fair,0,0,palmar right,Hand_0010042.jpg,0
9462,66,26,male,fair,0,0,palmar right,Hand_0010043.jpg,0
9463,66,26,male,fair,0,0,palmar right,Hand_0010044.jpg,0
9464,66,26,male,fair,0,0,palmar right,Hand_0010045.jpg,0
9465,66,26,male,fair,0,0,palmar right,Hand_0010046.jpg,0
9466,66,26,male,fair,0,0,palmar right,Hand_0010047.jpg,0
9467,66,26,male,fair,0,0,palmar right,Hand_0010048.jpg,0
9468,66,26,male,fair,0,0,palmar right,Hand_0010049.jpg,0
9469,66,26,male,fair,0,0,palmar right,Hand_0010050.jpg,0
9470,66,26,male,fair,0,0,palmar right,Hand_0010051.jpg,0
9471,66,26,male,fair,0,0,palmar right,Hand_0010052.jpg,0
9472,66,26,male,fair,0,0,palmar right,Hand_0010053.jpg,0
9473,66,26,male,fair,0,0,palmar right,Hand_0010054.jpg,0
9485,66,26,male,fair,0,0,palmar left,Hand_0010069.jpg,0
9486,66,26,male,fair,0,0,palmar left,Hand_0010070.jpg,0
9487,66,26,male,fair,0,0,palmar left,Hand_0010071.jpg,0
9488,66,26,male,fair,0,0,palmar left,Hand_0010072.jpg,0
9489,66,26,male,fair,0,0,palmar left,Hand_0010073.jpg,0
9490,66,26,male,fair,0,0,palmar left,Hand_0010074.jpg,0
9491,66,26,male,fair,0,0,palmar left,Hand_0010075.jpg,0
9492,66,26,male,fair,0,0,palmar left,Hand_0010076.jpg,0
9493,66,26,male,fair,0,0,palmar left,Hand_0010077.jpg,0
9494,66,26,male,fair,0,0,palmar left,Hand_0010078.jpg,0
9495,66,26,male,fair,0,0,palmar left,Hand_0010079.jpg,0
9496,66,26,male,fair,0,0,palmar left,Hand_0010080.jpg,0
9497,66,26,male,fair,0,0,palmar left,Hand_0010081.jpg,0
9498,66,26,male,fair,0,0,palmar left,Hand_0010082.jpg,0
9499,66,26,male,fair,0,0,palmar left,Hand_0010083.jpg,0
9500,66,26,male,fair,0,0,palmar left,Hand_0010084.jpg,0
9501,66,26,male,fair,0,0,palmar left,Hand_0010085.jpg,0
9502,66,26,male,fair,0,0,palmar left,Hand_0010086.jpg,0
9503,66,26,male,fair,0,0,palmar left,Hand_0010087.jpg,0
9504,66,26,male,fair,0,0,palmar left,Hand_0010088.jpg,0
9505,66,26,male,fair,0,0,palmar left,Hand_0010089.jpg,0
9506,66,26,male,fair,0,0,palmar left,Hand_0010090.jpg,0
9507,66,26,male,fair,0,0,palmar left,Hand_0010091.jpg,0
9508,66,26,male,fair,0,0,palmar left,Hand_0010092.jpg,0
9509,66,26,male,fair,0,0,palmar left,Hand_0010093.jpg,0
9523,1552,23,female,medium,0,0,palmar right,Hand_0010108.jpg,0
9524,1552,23,female,medium,0,0,palmar right,Hand_0010109.jpg,0
9525,1552,23,female,medium,0,0,palmar right,Hand_0010110.jpg,0
9526,1552,23,female,medium,0,0,palmar right,Hand_0010111.jpg,0
9527,1552,23,female,medium,0,0,palmar right,Hand_0010112.jpg,0
9528,1552,23,female,medium,0,0,palmar right,Hand_0010113.jpg,0
9540,1552,23,female,medium,0,0,palmar left,Hand_0010125.jpg,0
9541,1552,23,female,medium,0,0,palmar left,Hand_0010126.jpg,0
9542,1552,23,female,medium,0,0,palmar left,Hand_0010127.jpg,0
9543,1552,23,female,medium,0,0,palmar left,Hand_0010128.jpg,0
9544,1552,23,female,medium,0,0,palmar left,Hand_0010129.jpg,0
9545,1552,23,female,medium,0,0,palmar left,Hand_0010130.jpg,0
9546,1552,23,female,medium,0,0,palmar left,Hand_0010131.jpg,0
9568,507,21,female,dark,0,0,palmar right,Hand_0010155.jpg,0
9569,507,21,female,dark,0,0,palmar right,Hand_0010156.jpg,0
9570,507,21,female,dark,0,0,palmar right,Hand_0010157.jpg,0
9571,507,21,female,dark,0,0,palmar right,Hand_0010158.jpg,0
9572,507,21,female,dark,0,0,palmar right,Hand_0010159.jpg,0
9573,507,21,female,dark,0,0,palmar right,Hand_0010160.jpg,0
9574,507,21,female,dark,0,0,palmar right,Hand_0010161.jpg,0
9575,507,21,female,dark,0,0,palmar right,Hand_0010162.jpg,0
9576,507,21,female,dark,0,0,palmar right,Hand_0010163.jpg,0
9577,507,21,female,dark,0,0,palmar right,Hand_0010164.jpg,0
9578,507,21,female,dark,0,0,palmar right,Hand_0010165.jpg,0
9579,507,21,female,dark,0,0,palmar right,Hand_0010166.jpg,0
9580,507,21,female,dark,0,0,palmar right,Hand_0010167.jpg,0
9581,507,21,female,dark,0,0,palmar right,Hand_0010168.jpg,0
9582,507,21,female,dark,0,0,palmar right,Hand_0010169.jpg,0
9583,507,21,female,dark,0,0,palmar right,Hand_0010170.jpg,0
9584,507,21,female,dark,0,0,palmar right,Hand_0010171.jpg,0
9591,507,21,female,dark,0,0,palmar left,Hand_0010183.jpg,0
9592,507,21,female,dark,0,0,palmar left,Hand_0010184.jpg,0
9593,507,21,female,dark,0,0,palmar left,Hand_0010185.jpg,0
9594,507,21,female,dark,0,0,palmar left,Hand_0010186.jpg,0
9595,507,21,female,dark,0,0,palmar left,Hand_0010187.jpg,0
9596,507,21,female,dark,0,0,palmar left,Hand_0010188.jpg,0
9597,507,21,female,dark,0,0,palmar left,Hand_0010189.jpg,0
9598,507,21,female,dark,0,0,palmar left,Hand_0010190.jpg,0
9599,507,21,female,dark,0,0,palmar left,Hand_0010191.jpg,0
9600,507,21,female,dark,0,0,palmar left,Hand_0010192.jpg,0
9601,507,21,female,dark,0,0,palmar left,Hand_0010193.jpg,0
9602,507,21,female,dark,0,0,palmar left,Hand_0010194.jpg,0
9603,507,21,female,dark,0,0,palmar left,Hand_0010195.jpg,0
9614,1525,23,female,fair,0,0,palmar right,Hand_0010207.jpg,0
9615,1525,23,female,fair,0,0,palmar right,Hand_0010208.jpg,0
9616,1525,23,female,fair,0,0,palmar right,Hand_0010209.jpg,0
9617,1525,23,female,fair,0,0,palmar right,Hand_0010210.jpg,0
9618,1525,23,female,fair,0,0,palmar right,Hand_0010211.jpg,0
9619,1525,23,female,fair,0,0,palmar right,Hand_0010212.jpg,0
9620,1525,23,female,fair,0,0,palmar right,Hand_0010213.jpg,0
9621,1525,23,female,fair,0,0,palmar right,Hand_0010216.jpg,0
9622,1525,23,female,fair,0,0,palmar right,Hand_0010217.jpg,0
9623,1525,23,female,fair,0,0,palmar right,Hand_0010218.jpg,0
9624,1525,23,female,fair,0,0,palmar right,Hand_0010219.jpg,0
9625,1525,23,female,fair,0,0,palmar right,Hand_0010220.jpg,0
9626,1525,23,female,fair,0,0,palmar right,Hand_0010221.jpg,0
9627,1525,23,female,fair,0,0,palmar right,Hand_0010222.jpg,0
9628,1525,23,female,fair,0,0,palmar right,Hand_0010223.jpg,0
9629,1525,23,female,fair,0,0,palmar right,Hand_0010226.jpg,0
9639,1525,23,female,fair,0,0,palmar left,Hand_0010238.jpg,0
9640,1525,23,female,fair,0,0,palmar left,Hand_0010239.jpg,0
9641,1525,23,female,fair,0,0,palmar left,Hand_0010240.jpg,0
9642,1525,23,female,fair,0,0,palmar left,Hand_0010241.jpg,0
9643,1525,23,female,fair,0,0,palmar left,Hand_0010242.jpg,0
9644,1525,23,female,fair,0,0,palmar left,Hand_0010243.jpg,0
9645,1525,23,female,fair,0,0,palmar left,Hand_0010244.jpg,0
9646,1525,23,female,fair,0,0,palmar left,Hand_0010245.jpg,0
9647,1525,23,female,fair,0,0,palmar left,Hand_0010246.jpg,0
9648,1525,23,female,fair,0,0,palmar left,Hand_0010247.jpg,0
9649,1525,23,female,fair,0,0,palmar left,Hand_0010248.jpg,0
9650,1525,23,female,fair,0,0,palmar left,Hand_0010249.jpg,0
9651,1525,23,female,fair,0,0,palmar left,Hand_0010250.jpg,0
9665,23,23,female,medium,1,0,palmar right,Hand_0010264.jpg,0
9666,23,23,female,medium,1,0,palmar right,Hand_0010265.jpg,0
9667,23,23,female,medium,1,0,palmar right,Hand_0010266.jpg,0
9668,23,23,female,medium,1,0,palmar right,Hand_0010267.jpg,0
9669,23,23,female,medium,1,0,palmar right,Hand_0010268.jpg,0
9670,23,23,female,medium,1,0,palmar right,Hand_0010269.jpg,0
9671,23,23,female,medium,1,0,palmar right,Hand_0010270.jpg,0
9672,23,23,female,medium,1,0,palmar right,Hand_0010271.jpg,0
9673,23,23,female,medium,1,0,palmar right,Hand_0010272.jpg,0
9674,23,23,female,medium,1,0,palmar right,Hand_0010273.jpg,0
9687,23,23,female,medium,0,0,palmar left,Hand_0010287.jpg,0
9688,23,23,female,medium,0,0,palmar left,Hand_0010288.jpg,0
9689,23,23,female,medium,0,0,palmar left,Hand_0010289.jpg,0
9690,23,23,female,medium,0,0,palmar left,Hand_0010290.jpg,0
9691,23,23,female,medium,0,0,palmar left,Hand_0010291.jpg,0
9692,23,23,female,medium,0,0,palmar left,Hand_0010292.jpg,0
9693,23,23,female,medium,0,0,palmar left,Hand_0010293.jpg,0
9694,23,23,female,medium,0,0,palmar left,Hand_0010294.jpg,0
9695,23,23,female,medium,0,0,palmar left,Hand_0010295.jpg,0
9696,23,23,female,medium,0,0,palmar left,Hand_0010296.jpg,0
9697,23,23,female,medium,0,0,palmar left,Hand_0010297.jpg,0
9713,84,22,male,fair,0,0,palmar right,Hand_0010315.jpg,0
9714,84,22,male,fair,0,0,palmar right,Hand_0010316.jpg,0
9715,84,22,male,fair,0,0,palmar right,Hand_0010317.jpg,0
9716,84,22,male,fair,0,0,palmar right,Hand_0010318.jpg,0
9717,84,22,male,fair,0,0,palmar right,Hand_0010319.jpg,0
9718,84,22,male,fair,0,0,palmar right,Hand_0010320.jpg,0
9719,84,22,male,fair,0,0,palmar right,Hand_0010321.jpg,0
9720,84,22,male,fair,0,0,palmar right,Hand_0010322.jpg,0
9721,84,22,male,fair,0,0,palmar right,Hand_0010323.jpg,0
9722,84,22,male,fair,0,0,palmar right,Hand_0010324.jpg,0
9723,84,22,male,fair,0,0,palmar right,Hand_0010325.jpg,0
9724,84,22,male,fair,0,0,palmar right,Hand_0010326.jpg,0
9725,84,22,male,fair,0,0,palmar right,Hand_0010327.jpg,0
9726,84,22,male,fair,0,0,palmar right,Hand_0010328.jpg,0
9727,84,22,male,fair,0,0,palmar right,Hand_0010329.jpg,0
9728,84,22,male,fair,0,0,palmar right,Hand_0010330.jpg,0
9729,84,22,male,fair,0,0,palmar right,Hand_0010331.jpg,0
9730,84,22,male,fair,0,0,palmar right,Hand_0010332.jpg,0
9731,84,22,male,fair,0,0,palmar right,Hand_0010333.jpg,0
9732,84,22,male,fair,0,0,palmar right,Hand_0010334.jpg,0
9764,84,22,male,fair,0,0,palmar left,Hand_0010369.jpg,0
9765,84,22,male,fair,0,0,palmar left,Hand_0010370.jpg,0
9766,84,22,male,fair,0,0,palmar left,Hand_0010371.jpg,0
9767,84,22,male,fair,0,0,palmar left,Hand_0010372.jpg,0
9768,84,22,male,fair,0,0,palmar left,Hand_0010373.jpg,0
9769,84,22,male,fair,0,0,palmar left,Hand_0010374.jpg,0
9770,84,22,male,fair,0,0,palmar left,Hand_0010375.jpg,0
9771,84,22,male,fair,0,0,palmar left,Hand_0010376.jpg,0
9772,84,22,male,fair,0,0,palmar left,Hand_0010378.jpg,0
9773,84,22,male,fair,0,0,palmar left,Hand_0010379.jpg,0
9774,84,22,male,fair,0,0,palmar left,Hand_0010380.jpg,0
9775,84,22,male,fair,0,0,palmar left,Hand_0010381.jpg,0
9776,84,22,male,fair,0,0,palmar left,Hand_0010382.jpg,0
9777,84,22,male,fair,0,0,palmar left,Hand_0010383.jpg,0
9778,84,22,male,fair,0,0,palmar left,Hand_0010384.jpg,0
9779,84,22,male,fair,0,0,palmar left,Hand_0010385.jpg,0
9780,84,22,male,fair,0,0,palmar left,Hand_0010386.jpg,0
9781,84,22,male,fair,0,0,palmar left,Hand_0010387.jpg,0
9782,84,22,male,fair,0,0,palmar left,Hand_0010388.jpg,0
9783,84,22,male,fair,0,0,palmar left,Hand_0010389.jpg,0
9784,84,22,male,fair,0,0,palmar left,Hand_0010390.jpg,0
9785,84,22,male,fair,0,0,palmar left,Hand_0010391.jpg,0
9786,84,22,male,fair,0,0,palmar left,Hand_0010392.jpg,0
9787,84,22,male,fair,0,0,palmar left,Hand_0010393.jpg,0
9788,84,22,male,fair,0,0,palmar left,Hand_0010394.jpg,0
9798,1594,23,male,medium,0,0,palmar right,Hand_0010404.jpg,0
9799,1594,23,male,medium,0,0,palmar right,Hand_0010405.jpg,0
9800,1594,23,male,medium,0,0,palmar right,Hand_0010406.jpg,0
9801,1594,23,male,medium,0,0,palmar right,Hand_0010407.jpg,0
9802,1594,23,male,medium,0,0,palmar right,Hand_0010408.jpg,0
9803,1594,23,male,medium,0,0,palmar right,Hand_0010409.jpg,0
9804,1594,23,male,medium,0,0,palmar right,Hand_0010410.jpg,0
9805,1594,23,male,medium,0,0,palmar right,Hand_0010411.jpg,0
9815,1594,23,male,medium,0,0,palmar left,Hand_0010423.jpg,0
9816,1594,23,male,medium,0,0,palmar left,Hand_0010424.jpg,0
9817,1594,23,male,medium,0,0,palmar left,Hand_0010425.jpg,0
9818,1594,23,male,medium,0,0,palmar left,Hand_0010426.jpg,0
9819,1594,23,male,medium,0,0,palmar left,Hand_0010427.jpg,0
9820,1594,23,male,medium,0,0,palmar left,Hand_0010428.jpg,0
9821,1594,23,male,medium,0,0,palmar left,Hand_0010429.jpg,0
9822,1594,23,male,medium,0,0,palmar left,Hand_0010430.jpg,0
9823,1594,23,male,medium,0,0,palmar left,Hand_0010431.jpg,0
9824,1594,23,male,medium,0,0,palmar left,Hand_0010432.jpg,0
9825,1594,23,male,medium,0,0,palmar left,Hand_0010433.jpg,0
9826,1594,23,male,medium,0,0,palmar left,Hand_0010434.jpg,0
9836,518,23,male,medium,0,0,palmar right,Hand_0010445.jpg,0
9837,518,23,male,medium,0,0,palmar right,Hand_0010446.jpg,0
9838,518,23,male,medium,0,0,palmar right,Hand_0010447.jpg,0
9839,518,23,male,medium,0,0,palmar right,Hand_0010448.jpg,0
9840,518,23,male,medium,0,0,palmar right,Hand_0010449.jpg,0
9841,518,23,male,medium,0,0,palmar right,Hand_0010450.jpg,0
9842,518,23,male,medium,0,0,palmar right,Hand_0010451.jpg,0
9843,518,23,male,medium,0,0,palmar right,Hand_0010452.jpg,0
9844,518,23,male,medium,0,0,palmar right,Hand_0010453.jpg,0
9845,518,23,male,medium,0,0,palmar right,Hand_0010454.jpg,0
9846,518,23,male,medium,0,0,palmar right,Hand_0010455.jpg,0
9847,518,23,male,medium,0,0,palmar right,Hand_0010456.jpg,0
9848,518,23,male,medium,0,0,palmar right,Hand_0010457.jpg,0
9849,518,23,male,medium,0,0,palmar right,Hand_0010458.jpg,0
9857,518,23,male,medium,0,0,palmar left,Hand_0010467.jpg,0
9858,518,23,male,medium,0,0,palmar left,Hand_0010468.jpg,0
9859,518,23,male,medium,0,0,palmar left,Hand_0010469.jpg,0
9860,518,23,male,medium,0,0,palmar left,Hand_0010470.jpg,0
9861,518,23,male,medium,0,0,palmar left,Hand_0010471.jpg,0
9862,518,23,male,medium,0,0,palmar left,Hand_0010472.jpg,0
9863,518,23,male,medium,0,0,palmar left,Hand_0010473.jpg,0
9864,518,23,male,medium,0,0,palmar left,Hand_0010474.jpg,0
9865,518,23,male,medium,0,0,palmar left,Hand_0010475.jpg,0
9866,518,23,male,medium,0,0,palmar left,Hand_0010476.jpg,0
9867,518,23,male,medium,0,0,palmar left,Hand_0010477.jpg,0
9868,518,23,male,medium,0,0,palmar left,Hand_0010478.jpg,0
9869,518,23,male,medium,0,0,palmar left,Hand_0010479.jpg,0
9870,518,23,male,medium,0,0,palmar left,Hand_0010480.jpg,0
9871,518,23,male,medium,0,0,palmar left,Hand_0010481.jpg,0
9872,518,23,male,medium,0,0,palmar left,Hand_0010482.jpg,0
9873,518,23,male,medium,0,0,palmar left,Hand_0010483.jpg,0
9874,518,23,male,medium,0,0,palmar left,Hand_0010484.jpg,0
9886,571,23,male,medium,0,0,palmar right,Hand_0010497.jpg,0
9887,571,23,male,medium,0,0,palmar right,Hand_0010498.jpg,0
9888,571,23,male,medium,0,0,palmar right,Hand_0010499.jpg,0
9889,571,23,male,medium,0,0,palmar right,Hand_0010500.jpg,0
9890,571,23,male,medium,0,0,palmar right,Hand_0010501.jpg,0
9891,571,23,male,medium,0,0,palmar right,Hand_0010502.jpg,0
9892,571,23,male,medium,0,0,palmar right,Hand_0010503.jpg,0
9893,571,23,male,medium,0,0,palmar right,Hand_0010504.jpg,0
9894,571,23,male,medium,0,0,palmar right,Hand_0010505.jpg,0
9895,571,23,male,medium,0,0,palmar right,Hand_0010506.jpg,0
9896,571,23,male,medium,0,0,palmar right,Hand_0010507.jpg,0
9897,571,23,male,medium,0,0,palmar right,Hand_0010508.jpg,0
9898,571,23,male,medium,0,0,palmar right,Hand_0010509.jpg,0
9899,571,23,male,medium,0,0,palmar right,Hand_0010510.jpg,0
9908,571,23,male,medium,0,0,palmar left,Hand_0010522.jpg,0
9909,571,23,male,medium,0,0,palmar left,Hand_0010523.jpg,0
9910,571,23,male,medium,0,0,palmar left,Hand_0010524.jpg,0
9911,571,23,male,medium,0,0,palmar left,Hand_0010525.jpg,0
9912,571,23,male,medium,0,0,palmar left,Hand_0010526.jpg,0
9913,571,23,male,medium,0,0,palmar left,Hand_0010527.jpg,0
9914,571,23,male,medium,0,0,palmar left,Hand_0010528.jpg,0
9915,571,23,male,medium,0,0,palmar left,Hand_0010529.jpg,0
9922,506,22,male,medium,0,0,palmar right,Hand_0010538.jpg,0
9923,506,22,male,medium,0,0,palmar right,Hand_0010539.jpg,0
9924,506,22,male,medium,0,0,palmar right,Hand_0010540.jpg,0
9925,506,22,male,medium,0,0,palmar right,Hand_0010541.jpg,0
9926,506,22,male,medium,0,0,palmar right,Hand_0010542.jpg,0
9927,506,22,male,medium,0,0,palmar right,Hand_0010543.jpg,0
9928,506,22,male,medium,0,0,palmar right,Hand_0010544.jpg,0
9929,506,22,male,medium,0,0,palmar right,Hand_0010545.jpg,0
9930,506,22,male,medium,0,0,palmar right,Hand_0010546.jpg,0
9931,506,22,male,medium,0,0,palmar right,Hand_0010547.jpg,0
9940,506,22,male,medium,0,0,palmar left,Hand_0010557.jpg,0
9941,506,22,male,medium,0,0,palmar left,Hand_0010558.jpg,0
9942,506,22,male,medium,0,0,palmar left,Hand_0010559.jpg,0
9943,506,22,male,medium,0,0,palmar left,Hand_0010560.jpg,0
9944,506,22,male,medium,0,0,palmar left,Hand_0010561.jpg,0
9945,506,22,male,medium,0,0,palmar left,Hand_0010562.jpg,0
9946,506,22,male,medium,0,0,palmar left,Hand_0010563.jpg,0
9947,506,22,male,medium,0,0,palmar left,Hand_0010564.jpg,0
9948,506,22,male,medium,0,0,palmar left,Hand_0010565.jpg,0
9949,506,22,male,medium,0,0,palmar left,Hand_0010566.jpg,0
9957,88,22,male,medium,0,0,palmar right,Hand_0010575.jpg,0
9958,88,22,male,medium,0,0,palmar right,Hand_0010576.jpg,0
9959,88,22,male,medium,0,0,palmar right,Hand_0010577.jpg,0
9960,88,22,male,medium,0,0,palmar right,Hand_0010578.jpg,0
9961,88,22,male,medium,0,0,palmar right,Hand_0010579.jpg,0
9962,88,22,male,medium,0,0,palmar right,Hand_0010580.jpg,0
9963,88,22,male,medium,0,0,palmar right,Hand_0010581.jpg,0
9964,88,22,male,medium,0,0,palmar right,Hand_0010582.jpg,0
9974,88,22,male,medium,0,0,palmar left,Hand_0010593.jpg,0
9975,88,22,male,medium,0,0,palmar left,Hand_0010594.jpg,0
9976,88,22,male,medium,0,0,palmar left,Hand_0010595.jpg,0
9977,88,22,male,medium,0,0,palmar left,Hand_0010596.jpg,0
9978,88,22,male,medium,0,0,palmar left,Hand_0010597.jpg,0
9979,88,22,male,medium,0,0,palmar left,Hand_0010598.jpg,0
9980,88,22,male,medium,0,0,palmar left,Hand_0010602.jpg,0
9981,88,22,male,medium,0,0,palmar left,Hand_0010604.jpg,0
9982,88,22,male,medium,0,0,palmar left,Hand_0010605.jpg,0
9983,88,22,male,medium,0,0,palmar left,Hand_0010607.jpg,0
9984,88,22,male,medium,0,0,palmar left,Hand_0010608.jpg,0
9985,88,22,male,medium,0,0,palmar left,Hand_0010609.jpg,0
